scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Aeschynanthus acuminatus,Ã¢Ã«ÜÄÌ¦,10,12,NA,NA,Aeschynanthus,Gesneriaceae,WD
Aesculus chinensis var. wilsonii,ÌìÊ¦Àõ,4,5,9,10,NA,Hippocastanaceae,WD
Aesculus wangii,ÔÆÄÏÆßÒ¶Ê÷,4,5,10,10,Aesculus,Hippocastanaceae,WD
Aganosma marginata,Ïã»¨ÌÙ,3,9,7,2,NA,Apocynaceae,WD
Aganosma schlechteriana,º£ÄÏÏã»¨ÌÙ,3,7,8,2,Aganosma,Apocynaceae,WD
Agastache rugosa,Ş½Ïã,6,9,9,11,NA,Lamiaceae,CB
Aglaia odorata,Ã××ĞÀ¼,5,12,7,3,NA,Meliaceae,WD
Agrimonia coreana,ÍĞÒ¶ÁúÑ¿²İ,7,8,7,8,Agrimonia,Rosaceae,CB
Agrimonia nipponica var. occidentalis,Ğ¡»¨ÁúÑ¿²İ,8,11,8,11,NA,Rosaceae,CB
Agrimonia pilosa,ÁúÑ¿²İ,5,12,5,12,Agrimonia,Rosaceae,CB
Agrimonia pilosa var. nepalensis,»ÆÁúÎ²,NA,NA,NA,NA,NA,Rosaceae,CB
Agrostis arisan-montana,°¢ÀïÉ½¼ô¹ÉÓ±,NA,NA,7,7,NA,Poaceae,CB
Agrostis brachiata,´ó×¶¼ô¹ÉÓ±,7,8,7,8,Agrostis,Poaceae,CB
Agrostis capillaris,Ï¸Èõ¼ô¹ÉÓ±,8,8,NA,NA,NA,Poaceae,CB
Agrostis clavata,»ª±±¼ô¹ÉÓ±,6,11,6,11,NA,Poaceae,CB
Agrostis dshungarica,ÏßĞò¼ô¹ÉÓ±,8,9,8,9,Agrostis,Poaceae,CB
Agrostis gigantea,¾ŞĞò¼ô¹ÉÓ±,6,11,6,11,NA,Poaceae,CB
Agrostis hookeriana,Êè»¨¼ô¹ÉÓ±,8,9,8,9,Agrostis,Poaceae,CB
Agrostis hugoniana,¸ÊËà¼ô¹ÉÓ±,8,9,8,9,Agrostis,Poaceae,CB
Agrostis micrantha,¶à»¨¼ô¹ÉÓ±,8,8,8,8,Agrostis,Poaceae,CB
Agrostis nervosa,ãòË®¼ô¹ÉÓ±,8,9,8,9,NA,Poaceae,CB
Agrostis pilosula,ÈáÃ«¼ô¹ÉÓ±,8,8,NA,NA,Agrostis,Poaceae,CB
Agrostis sinorupestris,ÑÒÉú¼ô¹ÉÓ±,6,11,6,11,NA,Poaceae,CB
Agrostis sozanensis,Ì¨Íå¼ô¹ÉÓ±,6,11,6,11,NA,Poaceae,CB
Agrostis stolonifera,Î÷²®ÀûÑÇ¼ô¹ÉÓ±,8,8,NA,NA,Agrostis,Poaceae,CB
Agrostis vinealis,Ã¢¼ô¹ÉÓ±,8,9,8,9,Agrostis,Poaceae,CB
Aidia cochinchinensis,ÜçÊ÷,3,6,5,2,Aidia,Rubiaceae,WD
Ailanthus altissima,³ô´»,4,5,8,10,Ailanthus,Simaroubaceae,WD
Ailanthus altissima var. sutchuenensis,´ó¹û³ô´»,NA,NA,NA,NA,NA,Simaroubaceae,WD
Ailanthus altissima var. tanakai,Ì¨Íå³ô´»,NA,NA,NA,NA,NA,Simaroubaceae,WD
Ailanthus giraldii,Ã«³ô´»,4,5,9,10,NA,Simaroubaceae,WD
Ailanthus vilmoriniana,´Ì³ô´»,NA,NA,NA,NA,NA,Simaroubaceae,WD
Ainsliaea angustata,Âí±ßÍÃ¶ù·ç,3,5,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea angustifolia,ÏÁÒ¶ÍÃ¶ù·ç,8,10,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea bonatii,ĞÄÒ¶ÍÃ¶ù·ç,10,11,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea crassifolia,ºñÒ¶ÍÃ¶ù·ç,7,9,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea foliosa,ÒìÒ¶ÍÃ¶ù·ç,7,9,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea fragrans,ĞÓÏãÍÃ¶ù·ç,11,12,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea glabra,¹âÒ¶ÍÃ¶ù·ç,7,9,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea grossedentata,´Ö³İÍÃ¶ù·ç,9,10,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea henryi,³¤ËëÍÃ¶ù·ç,6,3,NA,NA,NA,Asteraceae,CB
Ainsliaea lancifolia,ÄÂÆºÍÃ¶ù·ç,7,9,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea latifolia,¿íÒ¶ÍÃ¶ù·ç,4,10,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea macrocephala,´óÍ·ÍÃ¶ù·ç,8,9,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea mairei,Ò©É½ÍÃ¶ù·ç,8,11,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea mattfeldiana,±¡Ò¶ÍÃ¶ù·ç,8,9,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea mollis,ãò¶¨ÍÃ¶ù·ç,5,9,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea nana,Ğ¡ÍÃ¶ù·ç,8,10,NA,NA,NA,Asteraceae,CB
Ainsliaea nervosa,Ö±ÂöÍÃ¶ù·ç,5,6,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea pertyoides,Ò¸»¨ÍÃ¶ù·ç,3,6,NA,NA,NA,Asteraceae,CB
Ainsliaea pertyoides var. albotomentosa,°×±³ÍÃ¶ù·ç,3,6,NA,NA,NA,Asteraceae,CB
Ainsliaea ramosa,Á«ãûÍÃ¶ù·ç,10,12,NA,NA,NA,Asteraceae,CB
Ainsliaea rubrifolia,ºì±³ÍÃ¶ù·ç,5,6,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea rubrinervis,ºìÂöÍÃ¶ù·ç,6,7,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea smithii,×ÏÖ¦ÍÃ¶ù·ç,9,11,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea spicata,Ï¸ËëÍÃ¶ù·ç,4,6,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea sutchuenensis,ËÄ´¨ÍÃ¶ù·ç,4,5,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea tenuicaulis,Ï¸¾¥ÍÃ¶ù·ç,4,7,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea yunnanensis,ÔÆÄÏÍÃ¶ù·ç,9,1,NA,NA,Ainsliaea,Asteraceae,CB
Ajania adenantha,Àö½­ÑÇ¾Õ,10,10,NA,NA,Ajania,Asteraceae,CB
Ajania breviloba,¶ÌÁÑÑÇ¾Õ,9,10,9,10,NA,Asteraceae,CB
Ajania elegantula,ÔÆÄÏÑÇ¾Õ,9,9,NA,NA,NA,Asteraceae,CB
Ajania latifolia,¿íÒ¶ÑÇ¾Õ,10,10,10,10,NA,Asteraceae,CB
Ajania myriantha,¶à»¨ÑÇ¾Õ,7,10,7,10,Ajania,Asteraceae,CB
Ajania nitida,¹â°úÑÇ¾Õ,9,9,NA,NA,NA,Asteraceae,CB
Ajania potaninii,´¨¸ÊÑÇ¾Õ,8,11,8,11,Ajania,Asteraceae,WD
Ajania przewalskii,Ï¸ÁÑÑÇ¾Õ,7,9,7,9,NA,Asteraceae,CB
Ajania quercifolia,èİÒ¶ÑÇ¾Õ,8,10,8,10,Ajania,Asteraceae,WD
Ajania ramosa,·ÖÖ¦ÑÇ¾Õ,8,9,8,9,Ajania,Asteraceae,WD
Ajania remotipinna,Êè³İÑÇ¾Õ,8,10,8,10,Ajania,Asteraceae,CB
Ajania salicifolia,ÁøÒ¶ÑÇ¾Õ,6,9,6,9,Ajania,Asteraceae,WD
Ajania tenuifolia,Ï¸Ò¶ÑÇ¾Õ,6,10,6,10,Ajania,Asteraceae,CB
Ajania tibetica,Î÷²ØÑÇ¾Õ,8,9,8,9,Ajania,Asteraceae,WD
Ajania tripinnatisecta,¶àÁÑÑÇ¾Õ,10,10,10,10,NA,Asteraceae,CB
Ajania variifolia,ÒìÒ¶ÑÇ¾Õ,8,9,8,9,Ajania,Asteraceae,WD
Ajuga bracteosa,¾ÅÎ¶Ò»Ö¦İï,4,6,5,6,NA,Lamiaceae,CB
Ajuga campylantha,Íä»¨½î¹Ç²İ,5,8,6,9,Ajuga,Lamiaceae,CB
Ajuga campylanthoides,¿µ¶¨½î¹Ç²İ,7,9,NA,NA,Ajuga,Lamiaceae,CB
Ajuga ciliata,½î¹Ç²İ,4,8,7,9,Ajuga,Lamiaceae,CB
Ajuga ciliata var. glabrescens,½î¹Ç²İÎ¢Ã«±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Ajuga ciliata var. hirta,½î¹Ç²İ³¤Ã«±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Ajuga ciliata var. ovatisepala,½î¹Ç²İÂÑ³İ±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Ajuga decumbens,½ğ´¯Ğ¡²İ,3,7,5,11,NA,Lamiaceae,CB
Ajuga forrestii,Á¡Ö¹İï,4,8,5,10,Ajuga,Lamiaceae,CB
Ajuga lobata,ÙéÖ¦½î¹Ç²İ,4,5,5,7,Ajuga,Lamiaceae,CB
Ajuga lupulina,°×°ú½î¹Ç²İ,7,9,8,10,Ajuga,Lamiaceae,CB
Ajuga lupulina var. major,°×°ú½î¹Ç²İ³İ°ú±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Ajuga macrosperma,´ó×Ñ½î¹Ç²İ,1,3,3,5,Ajuga,Lamiaceae,CB
Ajuga nipponensis,×Ï±³½ğÅÌ,1,6,3,7,Ajuga,Lamiaceae,CB
Ajuga nubigena,¸ßÉ½½î¹Ç²İ,12,3,1,5,Ajuga,Lamiaceae,CB
Ajuga ovalifolia,Ô²Ò¶½î¹Ç²İ,6,8,8,8,Ajuga,Lamiaceae,CB
Ajuga ovalifolia var. calantha,Ô²Ò¶½î¹Ç²İÃÀ»¨±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Ajuga sciaphila,Ï²Òñ½î¹Ç²İ,6,7,7,8,Ajuga,Lamiaceae,CB
Akebia quinata,Ä¾Í¨,4,5,6,8,Akebia,Lardizabalaceae,WD
Akebia trifoliata,ÈıÒ¶Ä¾Í¨,4,5,6,9,NA,Lardizabalaceae,WD
Akebia trifoliata subsp. australis,°×Ä¾Í¨,4,5,6,9,NA,Lardizabalaceae,WD
Alangium chinense,°Ë½Ç·ã,5,7,7,11,NA,Alangiaceae,WD
Alangium chinense subsp. pauciflorum,Ï¡»¨°Ë½Ç·ã,NA,NA,NA,NA,NA,Alangiaceae,WD
Alangium chinense subsp. strigosum,·üÃ«°Ë½Ç·ã,6,7,8,9,NA,Alangiaceae,WD
Alangium chinense subsp. triangulare,ÉîÁÑ°Ë½Ç·ã,NA,NA,NA,NA,NA,Alangiaceae,WD
Alangium faberi,Ğ¡»¨°Ë½Ç·ã,6,6,9,9,NA,Alangiaceae,WD
Alangium faberi var. heterophyllum,ÒìÒ¶°Ë½Ç·ã,NA,NA,NA,NA,NA,Alangiaceae,WD
Albizia bracteata,ÃÉ×ÔºÏ»¶,5,6,9,11,Albizia,Fabaceae,WD
Albizia chinensis,éºÊ÷,3,5,6,12,NA,Fabaceae,WD
Albizia mollis,Ã«Ò¶ºÏ»¶,5,6,8,12,NA,Fabaceae,WD
Albizia odoratissima,ÏãºÏ»¶,4,7,6,10,Albizia,Fabaceae,WD
Alcea rosea,Êñ¿û,2,8,NA,NA,NA,Malvaceae,CB
Alchemilla glabra,ÎŞÃ«ÓğÒÂ²İ,NA,NA,NA,NA,NA,Rosaceae,CB
Alchemilla gracilis,ÏËÏ¸ÓğÒÂ²İ,NA,NA,NA,NA,NA,Rosaceae,CB
Alchemilla japonica,ÓğÒÂ²İ,NA,NA,NA,NA,NA,Rosaceae,CB
Alchornea davidii,É½Âé¸Ë,4,5,6,7,NA,Euphorbiaceae,WD
Alchornea trewioides,ºì±³É½Âé¸Ë,3,5,6,8,Alchornea,Euphorbiaceae,WD
Alchornea trewioides var. sinica,ÂÌ±³É½Âé¸Ë,4,5,6,9,NA,Euphorbiaceae,WD
Alcimandra cathcartii,³¤ÈïÄ¾À¼,5,5,8,9,NA,Magnoliaceae,WD
Alectra arvensis,ºÚİô,NA,NA,NA,NA,NA,Scrophulariaceae,CB
Aletris alpestris,¸ßÉ½·ÛÌõ¶ù²Ë,6,6,8,8,Aletris,Liliaceae,CB
Aletris capitata,Í·»¨·ÛÌõ¶ù²Ë,6,6,8,8,Aletris,Liliaceae,CB
Aletris cinerascens,»ÒÇÊ·ÛÌõ¶ù²Ë,6,6,11,11,NA,Liliaceae,CB
Aletris glabra,ÎŞÃ«·ÛÌõ¶ù²Ë,5,6,9,10,Aletris,Liliaceae,CB
Aletris glandulifera,ÏÙÃ«·ÛÌõ¶ù²Ë,7,7,NA,NA,Aletris,Liliaceae,CB
Aletris gracilis,ĞÇ»¨·ÛÌõ¶ù²Ë,7,9,10,10,Aletris,Liliaceae,CB
Aletris laxiflora,Êè»¨·ÛÌõ¶ù²Ë,7,8,7,8,Aletris,Liliaceae,CB
Aletris pauciflora,ÉÙ»¨·ÛÌõ¶ù²Ë,6,9,6,9,Aletris,Liliaceae,CB
Aletris pauciflora var. khasiana,Ëë»¨·ÛÌõ¶ù²Ë,6,6,9,9,NA,Liliaceae,CB
Aletris pedicellata,³¤±ú·ÛÌõ¶ù²Ë,5,6,5,6,NA,Liliaceae,CB
Aletris spicata,·ÛÌõ¶ù²Ë,4,5,6,7,Aletris,Liliaceae,CB
Aletris stenoloba,ÏÁ°ê·ÛÌõ¶ù²Ë,5,7,5,7,Aletris,Liliaceae,CB
Alisma orientale,¶«·½ÔóĞº,5,9,5,9,NA,Alismataceae,CB
Allium aciphyllum,ÕëÒ¶¾Â,9.25,10,NA,NA,Allium,Liliaceae,CB
Allium atrosanguineum,À¶°ú´Ğ,6,9,6,9,NA,Liliaceae,CB
Allium beesianum,À¶»¨¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium changduense,²ı¶¼¾Â,8,9,NA,NA,Allium,Liliaceae,CB
Allium chinense,ËŠÍ·,10,11,10,11,NA,Liliaceae,CB
Allium chrysanthum,Ò°´Ğ,7,9,7,9,Allium,Liliaceae,CB
Allium chrysocephalum,ÕÛ±»¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium cyaneum,ÌìÀ¶¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium cyathophorum,±­»¨¾Â,6,8,6,8,Allium,Liliaceae,CB
Allium cyathophorum var. farreri,´¨¸Ê¾Â,6,8,6,8,NA,Liliaceae,CB
Allium eusperma,Õæ×ÑŞ¯,9,9,9,9,Allium,Liliaceae,CB
Allium fasciculatum,´Ö¸ù¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium forrestii,ËóÉ³¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium funckiifolium,Óñô¢Ò¶É½´Ğ,7,7,NA,NA,NA,Liliaceae,CB
Allium heteronema,Òì¹£¾Â,8,8,NA,NA,NA,Liliaceae,CB
Allium hookeri,¿íÒ¶¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium hookeri var. muliense,Ä¾Àï¾Â,7,9,7,9,NA,Liliaceae,CB
Allium mairei,µá¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium maowenense,Ã¯ãëŞ¯,9,11,9,11,NA,Liliaceae,CB
Allium nanodes,¶ÌİãÉ½´Ğ,6,8,6,8,Allium,Liliaceae,CB
Allium omeiense,¶ëÃ¼¾Â,8,10,8,10,NA,Liliaceae,CB
Allium ovalifolium,ÂÑÒ¶É½´Ğ,7,9,7,9,Allium,Liliaceae,CB
Allium ovalifolium var. cordifolium,ĞÄÒ¶É½´Ğ,7,8,7,8,NA,Liliaceae,CB
Allium ovalifolium var. leuconeurum,°×ÂöÉ½´Ğ,NA,NA,NA,NA,NA,Liliaceae,CB
Allium paepalanthoides,ÌìËâ,8,9,8,9,Allium,Liliaceae,CB
Allium phariense,ÅÁÀï¾Â,7,8,7,8,Allium,Liliaceae,CB
Allium plurifoliatum,¶àÒ¶¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium plurifoliatum var. zhegushanense,ğÑğ³¾Â,7,9,7,9,NA,Liliaceae,CB
Allium prattii,Ì«°×É½´Ğ,6.25,9,6.25,9,Allium,Liliaceae,CB
Allium przewalskianum,Çà¸Ê¾Â,6,9,6,9,NA,Liliaceae,CB
Allium rude,Ò°»Æ¾Â,7.25,9,7.25,9,Allium,Liliaceae,CB
Allium senescens,É½¾Â,7,8,7,8,NA,Liliaceae,CB
Allium sikkimense,¸ßÉ½¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium songpanicum,ËÉÅËŞ¯,10,10,10,10,Allium,Liliaceae,CB
Allium tanguticum,ÌÆ¹ÅŞ¯,7,9.1,7,9.1,Allium,Liliaceae,CB
Allium tenuissimum,Ï¸Ò¶¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium thunbergii,ÇòĞò¾Â,8.25,10,8.25,10,Allium,Liliaceae,CB
Allium trifurcatum,ÈıÖù¾Â,5,8,5,8,Allium,Liliaceae,CB
Allium tuberosum,¾Â,7,9,7,9,NA,Liliaceae,CB
Allium tubiflorum,ºÏ±»¾Â,7,10,7,10,NA,Liliaceae,CB
Allium victorialis,ÆŒ´Ğ,6,8,6,8,Allium,Liliaceae,CB
Allium wallichii,¶àĞÇ¾Â,6,9,NA,NA,Allium,Liliaceae,CB
Allium xiangchengense,Ïç³Ç¾Â,8,8,NA,NA,NA,Liliaceae,CB
Allium xichuanense,Î÷´¨¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium yuanum,³İ±»¾Â,9,9,NA,NA,Allium,Liliaceae,CB
Alloteropsis semialata,Ã«Ó±²İ,2,8,2,8,Alloteropsis,Poaceae,CB
Alniphyllum fortunei,³àÑîÒ¶,4,7,8,10,Alniphyllum,Styracaceae,WD
Alnus cremastogyne,èçÄ¾,5,7,8,9,NA,Betulaceae,WD
Alnus ferdinandi-coburgii,´¨µáèçÄ¾,5,7,8,9,NA,Betulaceae,WD
Alnus lanata,Ã«èçÄ¾,5,7,8,9,NA,Betulaceae,WD
Alnus nepalensis,Äá²´¶ûèçÄ¾,5,6,7,9,NA,Betulaceae,WD
Alocasia cucullata,¼âÎ²Óó,5,5,NA,NA,NA,Araceae,CB
Alopecurus aequalis,¿´ÂóÄï,4,8,4,8,Alopecurus,Poaceae,CB
Alpinia calcarata,¾à»¨É½½ª,5,5,NA,NA,NA,Zingiberaceae,CB
Alpinia hainanensis,²İ¶¹Ş¢,4,6,5,8,NA,Zingiberaceae,CB
Alpinia japonica,É½½ª,4,8,7,12,NA,Zingiberaceae,CB
Alpinia oblongifolia,»ªÉ½½ª,5,7,6,12,NA,Zingiberaceae,CB
Alpinia sichuanensis,¼ı¸Ñ·ç,5,6,8,11,NA,Zingiberaceae,CB
Alpinia stachyodes,ÃÜ°úÉ½½ª,6,8,6,8,NA,Zingiberaceae,CB
Alpinia zerumbet,ÑŞÉ½½ª,4,6,7,10,NA,Zingiberaceae,CB
Alstonia mairei,Ñò½ÇÃŞ,5,10,12,5,Alstonia,Apocynaceae,WD
Alstonia yunnanensis,¼¦¹Ç³£É½,3,6,6,11,NA,Apocynaceae,WD
Altingia chinensis,Ş¦Ê÷,3,6,7,9,NA,Hamamelidaceae,WD
Alyxia odorata,º£ÄÏÁ´ÖéÌÙ,3,10,6,12,NA,Apocynaceae,WD
Amelanchier sinica,ÌÆé¦,5,5,9,10,NA,Rosaceae,WD
Amethystea caerulea,Ë®¼¬Õë,8,9,9,10,Amethystea,Lamiaceae,CB
Amitostigma basifoliatum,ËÄÁÑÎŞÖùÀ¼,6,7,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma bifoliatum,°ô¾àÎŞÖùÀ¼,8,9,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma capitatum,Í·ĞòÎŞÖùÀ¼,7,7,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma dolichocentrum,³¤¾àÎŞÖùÀ¼,7,7,NA,NA,NA,Orchidaceae,CB
Amitostigma faberi,¶ëÃ¼ÎŞÖùÀ¼,7,7,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma gonggashanicum,¹±¸ÂÎŞÖùÀ¼,6,7,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma gracile,ÎŞÖùÀ¼,6,7,9,10,Amitostigma,Orchidaceae,CB
Amitostigma monanthum,Ò»»¨ÎŞÖùÀ¼,7,8,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma papilionaceum,µû»¨ÎŞÖùÀ¼,7,7,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma physoceras,Çò¾àÎŞÖùÀ¼,7,8,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma simplex,»Æ»¨ÎŞÖùÀ¼,7,8,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma tetralobum,µáÊñÎŞÖùÀ¼,6,8,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma tibeticum,Î÷²ØÎŞÖùÀ¼,8,8,NA,NA,Amitostigma,Orchidaceae,CB
Ammannia auriculata,¶ú»ùË®ÜÈ,8,9,8,12,Ammannia,Lythraceae,CB
Ammannia baccifera,Ë®ÜÈ²Ë,8,10,9,12,NA,Lythraceae,CB
Amomum villosum,É°ÈÊ,5,6,8,9,NA,Zingiberaceae,CB
Amorphophallus albus,°×Ä¥Óó,NA,NA,NA,NA,NA,Araceae,CB
Amorphophallus konjac,Ä¥Óó,4,4,NA,NA,Amorphophallus,Araceae,CB
Amorphophallus paeoniifolius,ğà±úÄ¥Óó,4,5,10,11,Amorphophallus,Araceae,CB
Ampelocalamus breviligulatus,µöÖñ,NA,NA,NA,NA,NA,Poaceae,WD
Ampelocalamus calcareus,¹óÖİĞüÖñ,NA,NA,NA,NA,NA,Poaceae,WD
Ampelocalamus mianningensis,ÃáÄşĞüÖñ,NA,NA,NA,NA,NA,Poaceae,WD
Ampelocalamus microphyllus,°ÓÖñ,4,6,NA,NA,Ampelocalamus,Poaceae,WD
Ampelocalamus saxatilis,ÑòÖñ×Ó,NA,NA,NA,NA,NA,Poaceae,WD
Ampelocalamus yongshanensis,ÓÀÉÆĞüÖñ,NA,NA,NA,NA,NA,Poaceae,WD
Ampelocissus artemisiaefolia,ËáİüÌÙ,6,6,8,8,NA,Vitaceae,WD
Ampelocissus butoensis,ËÄ´¨ËáİüÌÙ,NA,NA,8,8,NA,Vitaceae,WD
Ampelopsis acerifolia,éÊÒ¶ÉßÆÏÌÑ,5,5,NA,NA,Ampelopsis,Vitaceae,WD
Ampelopsis aconitifolia,ÎÚÍ·Ò¶ÉßÆÏÌÑ,5,6,8,9,Ampelopsis,Vitaceae,WD
Ampelopsis acutidentata,¼â³İÉßÆÏÌÑ,6,8,9,10,NA,Vitaceae,WD
Ampelopsis bodinieri,À¶¹ûÉßÆÏÌÑ,4,6,7,8,Ampelopsis,Vitaceae,WD
Ampelopsis bodinieri var. cinerea,»ÒÃ«ÉßÆÏÌÑ,NA,NA,NA,NA,NA,Vitaceae,WD
Ampelopsis chaffanjonii,ÓğÒ¶ÉßÆÏÌÑ,5,7,7,9,NA,Vitaceae,WD
Ampelopsis delavayana,ÈıÁÑÉßÆÏÌÑ,6,8,9,11,Ampelopsis,Vitaceae,WD
Ampelopsis delavayana var. glabra,ÕÆÁÑÉßÆÏÌÑ,5,6,7,9,NA,Vitaceae,WD
Ampelopsis delavayana var. setulosa,Ã«ÈıÁÑÉßÆÏÌÑ,6,7,9,11,NA,Vitaceae,WD
Ampelopsis glandulosa,ÉßÆÏÌÑ,4,8,7,10,Ampelopsis,Vitaceae,WD
Ampelopsis glandulosa var. brevipedunculata,¶«±±ÉßÆÏÌÑ,7,8,9,10,NA,Vitaceae,WD
Ampelopsis glandulosa var. hancei,¹âÒ¶ÉßÆÏÌÑ,4,6,8,10,NA,Vitaceae,WD
Ampelopsis glandulosa var. heterophylla,ÒìÒ¶ÉßÆÏÌÑ,4,6,7,10,NA,Vitaceae,WD
Ampelopsis humulifolia,È„Ò¶ÉßÆÏÌÑ,5,7,5,9,Ampelopsis,Vitaceae,WD
Ampelopsis japonica,°×İü,5,6,7,9,Ampelopsis,Vitaceae,WD
Ampelopsis megalophylla,´óÒ¶ÉßÆÏÌÑ,6,8,7,10,Ampelopsis,Vitaceae,WD
Ampelopsis megalophylla var. jiangxiensis,ÈáÃ«´óÒ¶ÉßÆÏÌÑ,5,7,NA,NA,NA,Vitaceae,WD
Ampelopsis mollifolia,Ã«Ò¶ÉßÆÏÌÑ,7,7,NA,NA,Ampelopsis,Vitaceae,WD
Ampelopsis tomentosa,ÈŞÃ«ÉßÆÏÌÑ,7,7,7,9,Ampelopsis,Vitaceae,WD
Amphicarpaea bracteata subsp. edgeworthii,Á½ĞÍ¶¹,8,11,8,11,NA,Fabaceae,CB
Amphicarpaea ferruginea,ĞâÃ«Á½ĞÍ¶¹,8,10,8,10,Amphicarpaea,Fabaceae,CB
Amygdalus davidiana,É½ÌÒ,3,4,7,8,NA,Rosaceae,WD
Amygdalus davidiana var. potaninii,ÉÂ¸ÊÉ½ÌÒ,NA,NA,NA,NA,NA,Rosaceae,WD
Amygdalus kansuensis,¸ÊËàÌÒ,3,4,8,9,Amygdalus,Rosaceae,WD
Amygdalus mira,¹âºËÌÒ,3,4,8,9,NA,Rosaceae,WD
Amygdalus pedunculata,³¤¹£±âÌÒ,5,5,7,8,NA,Rosaceae,WD
Amygdalus persica,ÌÒ,3,4,8,9,NA,Rosaceae,WD
Amygdalus tangutica,Î÷¿µ±âÌÒ,4,5,6,7,Amygdalus,Rosaceae,WD
Amygdalus triloba,ÓÜÒ¶Ã·,4,5,5,7,NA,Rosaceae,WD
Anaphalis aureopunctata,»ÆÏÙÏãÇà,7,9,9,10,NA,Asteraceae,CB
Anaphalis aureopunctata var. atrata,»ÆÏÙÏãÇàºÚÁÛ±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis aureopunctata var. plantaginifolia,»ÆÏÙÏãÇà³µÇ°Ò¶±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis aureopunctata var. tomentosa,»ÆÏÙÏãÇàÈŞÃ«±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis batangensis,°ÍÌÁÏãÇà,7,8,7,8,NA,Asteraceae,CB
Anaphalis bicolor,¶şÉ«ÏãÇà,7,10,9,11,Anaphalis,Asteraceae,CB
Anaphalis bicolor var. longifolia,¶şÉ«ÏãÇà³¤Ò¶±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis bicolor var. subconcolor,¶şÉ«ÏãÇàÍ¬É«±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis bicolor var. undulata,¶şÉ«ÏãÇà²¨Ôµ±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis bulleyana,Õ³Ã«ÏãÇà,8,9,9,10,Anaphalis,Asteraceae,CB
Anaphalis busua,ÖëÃ«ÏãÇà,9,10,10,10,Anaphalis,Asteraceae,CB
Anaphalis chlamydophylla,¼ëÒÂÏãÇà,7,8,9,9,Anaphalis,Asteraceae,CB
Anaphalis cinerascens,»ÒÃ«ÏãÇà,7,9,NA,NA,Anaphalis,Asteraceae,CB
